words,x,y
failings,-20.310129165649414,27.483434677124023
institutions,42.229339599609375,29.06683349609375
entrusted,-34.724220275878906,30.014799118041992
gotten,-24.71864891052246,-4.948788642883301
weekend,21.371932983398438,-57.61579513549805
printed,52.61027145385742,-22.914138793945312
remember,-43.4550666809082,-4.553483963012695
prize,40.52279281616211,-23.214780807495117
irony,-8.265663146972656,8.33265209197998
throwing,-17.270599365234375,-34.83344268798828
bus,-6.764667987823486,-47.30671310424805
reaping,-53.36294937133789,-9.451586723327637
benefits,-25.835363388061523,56.088558197021484
lost,-39.64065933227539,3.063931465148926
glenn,44.254249572753906,-24.50005531311035
favor,-30.720333099365234,23.008394241333008
columnist,43.81785202026367,-30.61004066467285
editor,53.104976654052734,-22.881784439086914
margaret,43.76716232299805,-41.94728469848633
sullivan,43.75571823120117,-36.831634521484375
katrina,-8.188227653503418,-33.706295013427734
publisher,49.88814163208008,-22.591594696044922
acted,-12.479378700256348,11.834648132324219
carefully,25.23973274230957,44.3838005065918
martin,52.64299392700195,-41.749046325683594
scope,-0.9843973517417908,50.958438873291016
sharply,-21.380916595458984,22.90909194946289
weaknesses,-20.797983169555664,26.623140335083008
signs,-15.052212715148926,64.39221954345703
letting,-22.684240341186523,-10.349184036254883
elsewhere,3.001941204071045,6.8972883224487305
discussions,29.58026695251465,46.510826110839844
aspects,12.924989700317383,51.06081771850586
swing,-20.965009689331055,-23.381465911865234
positive,-1.349747657775879,64.87276458740234
tired,-23.361230850219727,-11.957320213317871
channels,-20.807024002075195,-23.176227569580078
responds,-9.301959037780762,6.184230804443359
popular,36.93380355834961,11.753470420837402
useful,-2.5951151847839355,38.9551887512207
conversations,30.663389205932617,46.98360824584961
tim,-36.98726272583008,28.90383529663086
joshua,8.757865905761719,-1.7070318460464478
prompted,11.786986351013184,22.204179763793945
democratic,42.65885543823242,-11.795022010803223
limits,-5.113451957702637,49.0319709777832
fundamental,37.84138107299805,27.44847297668457
q,54.94440460205078,6.866674423217773
inspired,33.450416564941406,39.3381233215332
sri,1.4524946212768555,1.1811350584030151
discrimination,27.630706787109375,14.762748718261719
extended,-5.526306629180908,24.79275131225586
child,-6.269563674926758,-17.71076011657715
hand,-27.881391525268555,-41.85947036743164
causes,-5.862711429595947,58.093902587890625
cousins,-4.498162269592285,-20.29976463317871
lived,23.104089736938477,-38.725276947021484
reasons,24.910776138305664,47.93640899658203
happening,-18.329713821411133,-1.410719633102417
figured,-23.41428565979004,-5.674068450927734
portion,-47.250694274902344,-20.16365623474121
particular,20.35139274597168,44.76000213623047
passionate,-26.99324607849121,44.52568817138672
devote,-11.72412395477295,37.50864028930664
looking,-32.15212631225586,-8.733759880065918
shoes,-23.817514419555664,-51.49652862548828
break,-43.03231430053711,-21.908170700073242
thinking,-20.56186866760254,-1.0331116914749146
minute,17.183895111083984,-57.434104919433594
uncle,16.20102882385254,-48.389305114746094
illness,-38.234474182128906,0.11757297813892365
broke,-15.773756980895996,-39.59244918823242
whole,-5.1228108406066895,-6.853241920471191
nice,-10.558283805847168,-5.414907455444336
apartment,-13.169093132019043,-50.75058364868164
burned,-44.092899322509766,-30.038450241088867
terror,-36.8221549987793,5.41062593460083
view,14.52480697631836,48.5073356628418
slightly,0.1100238636136055,12.855310440063477
lens,5.648769855499268,35.86698532104492
proud,-50.37165451049805,29.06845474243164
refugee,35.632686614990234,-9.047100067138672
four,7.454908847808838,-63.27229309082031
accused,17.936588287353516,-10.356401443481445
member,48.42811584472656,-10.233036041259766
terrorist,30.515657424926758,6.811976909637451
farmer,-30.8670654296875,-50.79539108276367
mistake,8.702996253967285,63.583534240722656
got,-23.693500518798828,-7.717329978942871
married,-8.06167221069336,-16.30482292175293
deported,21.822429656982422,-12.421384811401367
pays,12.717549324035645,-31.951684951782227
prosecutor,31.360841751098633,-12.236767768859863
argue,-4.93320894241333,34.67530059814453
playing,5.584476470947266,-53.55884552001953
kids,10.578157424926758,-50.03873062133789
lawyers,23.683053970336914,-18.77858543395996
urgent,11.481099128723145,33.33009719848633
stake,-8.69815444946289,14.494868278503418
if,-17.122339248657227,0.8939054012298584
impossible,-1.9611618518829346,32.03046798706055
appeal,20.34300994873047,10.454679489135742
i,-14.364965438842773,0.3126614987850189
really,-21.357494354248047,-2.0838444232940674
honestly,-21.197694778442383,-0.6650019288063049
trade,16.76395606994629,-22.963905334472656
award,40.552146911621094,-23.185733795166016
heels,-21.33785629272461,-35.53071975708008
advocates,29.757368087768555,8.968857765197754
lucky,-17.398414611816406,-5.995906352996826
amazing,-3.281332492828369,16.26352882385254
belongs,-36.51008987426758,43.190093994140625
wife,-9.638239860534668,-15.761322975158691
baby,-7.083939552307129,-18.494359970092773
veterans,28.366060256958008,-20.614139556884766
daughter,14.774544715881348,-48.84791564941406
old,12.389725685119629,-58.04426193237305
actually,-20.27638816833496,-0.21455880999565125
hope,-30.19150161743164,42.378761291503906
refugees,39.31336212158203,-1.4888708591461182
empathy,-16.555932998657227,45.41741943359375
feels,-33.11219024658203,-4.913808822631836
mirror,-33.9221076965332,-29.86650276184082
car,-7.357741832733154,-48.169151306152344
slow,-32.31597137451172,-1.639004111289978
drift,-39.225399017333984,-21.293243408203125
lane,-12.410183906555176,-44.8409309387207
red,-29.108661651611328,-48.60194396972656
flashing,-35.56037521362305,-33.61946105957031
lights,-41.920318603515625,-37.16483688354492
switch,-19.431501388549805,-29.971555709838867
drives,-23.782073974609375,-26.304384231567383
relax,-25.20282745361328,-12.69588565826416
renowned,42.3361930847168,-30.03776741027832
observed,19.597858428955078,29.817344665527344
goliath,8.330363273620605,-5.685018539428711
targeted,10.612196922302246,-14.363003730773926
feeling,-33.55842971801758,-5.072004795074463
goes,-36.652740478515625,-17.937854766845703
who,-16.70182991027832,2.4424734115600586
surprisingly,6.30804443359375,16.553003311157227
traditionally,13.817986488342285,21.392566680908203
policing,16.124164581298828,13.983180046081543
persons,25.675283432006836,49.013282775878906
religions,38.34306716918945,23.987529754638672
income,12.43844985961914,-30.58131980895996
likelihood,6.492228984832764,19.588178634643555
ample,-1.7124483585357666,17.190977096557617
drawing,-39.067100524902344,-15.99155330657959
minor,24.626583099365234,20.460302352905273
transgressions,-45.26388931274414,26.908042907714844
loose,-20.50633430480957,-32.74403762817383
cigarettes,-19.804210662841797,-56.506568908691406
staten,23.373201370239258,-44.91959762573242
island,23.543672561645508,-44.39704895019531
broken,-31.84065818786621,-37.22742462158203
arrest,18.541181564331055,-11.529868125915527
wondering,-23.887313842773438,-12.54661750793457
moments,-36.861454010009766,-6.392345905303955
encounter,0.044687364250421524,29.897640228271484
produces,-19.39687728881836,45.91720199584961
anxiety,-18.68721580505371,30.52956771850586
currently,35.6515007019043,-9.31701374053955
orwell,42.36330032348633,-30.33143424987793
newly,33.92134094238281,-31.927095413208008
streets,-5.697537422180176,-49.451961517333984
capture,17.383085250854492,-19.27239418029785
phones,-10.01514720916748,-39.4510383605957
automatic,-18.21363639831543,-21.226234436035156
plate,-22.360280990600586,-57.23984146118164
readers,56.99250411987305,-20.222150802612305
aircraft,-2.336845636367798,-38.94203186035156
soon,-23.182653427124023,-13.03659439086914
definition,18.714807510375977,49.209449768066406
cameras,3.398127555847168,-46.01679229736328
sky,-45.00566864013672,-36.46206283569336
closed,-11.516515731811523,-38.88330078125
television,51.72954559326172,-14.457521438598633
advanced,8.23569107055664,16.583839416503906
peer,14.213022232055664,12.301900863647461
sides,-7.385347366333008,-35.71919631958008
online,51.76658630371094,-17.002458572387695
controversy,29.71280288696289,2.7405779361724854
largely,31.868257522583008,15.625701904296875
conceal,-14.279806137084961,26.596038818359375
greatly,-36.21950149536133,12.662857055664062
enhance,1.6363946199417114,21.247995376586914
warrant,23.36734962463379,-11.206997871398926
month,19.048057556152344,-60.05908966064453
complaint,24.36423683166504,-11.878440856933594
frequently,-15.321282386779785,8.435628890991211
gather,9.26125717163086,-43.89622116088867
exclusively,14.038213729858398,21.072187423706055
operating,19.546751022338867,-19.506027221679688
planes,-5.009206295013428,-44.448516845703125
armed,48.031612396240234,0.7441720366477966
ultra,32.72252655029297,6.549294471740723
record,20.03691864013672,-8.81067180633545
goings,-4.936437606811523,11.504883766174316
elected,39.96098709106445,-12.56502914428711
knowledge,-20.06643295288086,55.724395751953125
hardly,-27.893835067749023,2.579892635345459
rare,13.342894554138184,33.139949798583984
occasions,25.969022750854492,48.59040069580078
talking,-16.157262802124023,-2.910830497741699
departments,27.82460594177246,-18.015487670898438
collectively,1.4966918230056763,37.487300872802734
tens,16.52046012878418,-33.46039962768555
magnitude,-9.290121078491211,21.380226135253906
certainly,-21.77584457397461,0.8304561376571655
outrage,-11.70297908782959,17.027204513549805
considerable,11.278623580932617,13.849672317504883
nowhere,-18.839994430541992,-16.847400665283203
spoken,-14.202508926391602,-6.861598491668701
discussed,28.444089889526367,46.51567459106445
upon,-40.861366271972656,12.677165031433105
diverse,7.2757039070129395,50.833091735839844
joined,9.796456336975098,-43.256263732910156
voice,-29.821203231811523,-12.295465469360352
guiding,-23.13616943359375,33.443572998046875
approval,15.389284133911133,11.018375396728516
legislative,21.371824264526367,13.418872833251953
focus,11.816740989685059,45.172908782958984
influence,5.507259845733643,50.65237808227539
pose,-7.332423210144043,20.507719039916992
adopted,17.86766242980957,-5.461832523345947
bills,11.910758018493652,-31.72869110107422
decide,-7.013897895812988,37.37004852294922
funded,25.651981353759766,-18.95524787902832
acquired,3.0097873210906982,18.459056854248047
discuss,28.626893997192383,46.587074279785156
oppose,28.569982528686523,10.339167594909668
facts,19.180116653442383,48.627044677734375
harder,-26.42633819580078,0.951446533203125
determine,-7.1939377784729,36.93418884277344
severely,2.5761961936950684,-14.745739936828613
equality,4.489845275878906,51.247867584228516
decisions,8.161724090576172,63.38574981689453
protective,-30.80014419555664,-22.926464080810547
eleven,6.872741222381592,-61.266357421875
wave,-27.533935546875,-27.815244674682617
regardless,-6.2955451011657715,37.96527862548828
skin,-28.60252571105957,-47.15242385864258
passed,-39.63814163208008,-20.208538055419922
displaced,-0.4840930998325348,-6.227861404418945
conflict,-0.2720634341239929,57.26173400878906
heads,-29.51420021057129,-42.85987091064453
headquarters,29.103199005126953,-42.35757064819336
aim,-8.84510612487793,57.50468063354492
approach,15.125226020812988,49.47542953491211
global,18.93523597717285,3.064049243927002
migration,20.329856872558594,2.729311227798462
leaders,41.84033966064453,11.154062271118164
funding,21.500606536865234,-21.797618865966797
programs,48.71497344970703,-13.9790620803833
expanding,11.870994567871094,12.921948432922363
urges,-16.08952522277832,37.82781982421875
borders,38.70040512084961,-2.9994518756866455
leadership,41.90220642089844,11.235520362854004
block,-8.810345649719238,-62.011260986328125
punish,-43.23578643798828,10.01806640625
syrian,39.610469818115234,-2.9361965656280518
drop,-18.14035987854004,-32.93577194213867
bucket,-19.70720863342285,-42.713382720947266
attacks,30.082866668701172,6.4033660888671875
governors,10.705141067504883,-3.7025623321533203
halt,-39.28398132324219,-10.349565505981445
syrians,5.4153571128845215,-7.072697162628174
attempts,21.09616470336914,8.347414016723633
indiana,29.30087661743164,-42.580078125
alabama,29.500072479248047,-43.12503433227539
introduced,36.78453826904297,-28.110946655273438
altogether,-0.6385008692741394,33.016666412353516
admissions,17.61949348449707,13.175315856933594
southern,29.728734970092773,-45.91146469116211
mostly,35.737789154052734,0.6712969541549683
mexico,20.17571449279785,-34.477359771728516
haiti,22.24469566345215,-30.91425895690918
remote,20.47223663330078,-29.228450775146484
more,-11.621479034423828,4.868642807006836
generally,4.822914123535156,33.45852279663086
average,36.27784729003906,2.8891401290893555
fled,7.771426200866699,-8.185978889465332
existing,20.05640983581543,20.057106018066406
prevent,-7.914588928222656,35.56085968017578
recovery,1.5926531553268433,22.461870193481445
young,12.219637870788574,-45.5511474609375
arrival,19.88320541381836,-42.38031768798828
dangers,-3.18571400642395,41.65206527709961
deadly,-40.99838638305664,5.170272350311279
insists,7.322568893432617,30.70919418334961
interviews,46.638031005859375,-19.44635772705078
assistance,12.90541934967041,-27.494422912597656
begun,-13.215784072875977,21.14505386352539
regime,51.84777069091797,4.595244407653809
european,40.70409393310547,-0.9024260640144348
morocco,35.099143981933594,-4.497254371643066
ukraine,39.79936981201172,-3.6758735179901123
pledged,30.3337459564209,-10.00905704498291
train,-8.936598777770996,-46.993507385253906
mexican,37.49598693847656,-1.7405202388763428
xxi,12.53913402557373,-0.18435733020305634
migrant,22.254222869873047,-24.838407516479492
systemic,-1.2754406929016113,41.86976623535156
interviewed,47.91779327392578,-26.34469985961914
informed,23.043460845947266,-14.23253059387207
dirty,-18.1219539642334,-56.31586837768555
prevents,-13.451774597167969,29.176856994628906
migrants,19.662595748901367,-29.727643966674805
meager,6.899820327758789,-28.345077514648438
farther,-21.742177963256836,-17.121362686157227
lofty,-18.638673782348633,48.39741134643555
appeals,20.34685516357422,10.518028259277344
ways,-2.723362922668457,61.222511291503906
leader,41.895469665527344,11.193326950073242
treat,-36.16370391845703,52.86914825439453
abstract,-6.603604793548584,53.529815673828125
boat,0.018826458603143692,-43.73948287963867
mediterranean,21.44454002380371,-33.068458557128906
conscience,-25.198436737060547,45.66292953491211
historic,33.75057601928711,23.554662704467773
improved,10.065278053283691,15.715261459350586
ahead,-22.576480865478516,-14.897564888000488
movie,51.36970520019531,-13.86286449432373
impressive,4.689276695251465,15.146584510803223
scholars,54.86426544189453,23.743484497070312
artists,28.93866729736328,-24.962087631225586
founder,52.823726654052734,-37.52752685546875
chair,-11.919027328491211,-52.33539962768555
society,7.42111873626709,52.32086181640625
foundations,-58.50905990600586,-0.23911498486995697
steve,3.399496555328369,-41.88444900512695
apple,-25.340770721435547,-58.221405029296875
timothy,37.67512130737305,43.38062286376953
staff,28.71721076965332,-22.39263916015625
actor,48.43527603149414,-35.52085494995117
jimmy,40.96297836303711,-39.17938995361328
wales,35.432186126708984,-5.535195350646973
michael,51.09372329711914,-38.308685302734375
musician,41.83644104003906,-34.50905227661133
writer,54.80293655395508,-28.578746795654297
professor,34.594661712646484,-26.578937530517578
eve,-11.021078109741211,-19.660856246948242
daniel,8.75060749053955,0.5238028764724731
distinguish,-5.375184059143066,36.091041564941406
secrets,-27.180259704589844,25.970048904418945
governments,25.91414451599121,14.717547416687012
faces,-33.88650131225586,-29.535491943359375
argument,19.776952743530273,48.77205276489258
benefited,1.1718811988830566,18.63338851928711
recommended,2.3875114917755127,13.379554748535156
bill,43.08088684082031,-44.25311279296875
marked,6.304100036621094,9.333992004394531
guardian,35.689090728759766,-44.57175827026367
eric,42.8068962097168,-41.67671585083008
holder,41.371490478515625,-26.691326141357422
raising,-1.3648933172225952,-20.633289337158203
commented,40.97119140625,-32.34345245361328
stronger,-20.189990997314453,21.622928619384766
exists,-10.552189826965332,59.00362014770508
leaving,5.178940296173096,-39.094486236572266
stranded,-5.881903171539307,-34.63433074951172
exile,12.692018508911133,-7.2564311027526855
protesting,27.033164978027344,-7.295113563537598
tribes,44.889156341552734,2.151355266571045
thousand,5.59915018081665,-62.331092834472656
journeyed,-1.2846843004226685,-29.741376876831055
pasture,-32.220733642578125,-54.22815704345703
prairie,-14.90339469909668,-43.9397087097168
miles,-5.169954299926758,-46.808624267578125
cross,-51.92153549194336,5.55092716217041
culturally,14.962015151977539,25.057140350341797
defending,16.216171264648438,5.895976543426514
assemble,9.593830108642578,-43.16134262084961
speak,-13.128217697143555,-6.61862325668335
freely,-34.46038818359375,36.05821228027344
familiar,27.964086532592773,37.951534271240234
cycle,-5.376201152801514,18.329139709472656
disregard,2.6229984760284424,34.98249435424805
declaring,-32.4912223815918,22.1007080078125
origins,32.07099533081055,30.388961791992188
traced,8.39731502532959,9.207396507263184
demonstrations,33.838008880615234,-16.469541549682617
feared,-36.65148162841797,14.628196716308594
imminent,-36.89283752441406,5.2059125900268555
vague,10.030111312866211,36.24695587158203
posted,51.55220031738281,-21.647069931030273
pushing,-18.07588768005371,-34.44241714477539
lines,-5.37534236907959,-40.59428024291992
incidents,53.791717529296875,25.445383071899414
acts,53.79631423950195,-4.735474586486816
disobedience,-32.21565246582031,17.371191024780273
trespass,7.797388553619385,-10.739031791687012
chaos,-8.741097450256348,18.58637237548828
seems,-0.5929959416389465,13.57186508178711
highway,-6.265049457550049,-45.895931243896484
approaching,-37.98977279663086,6.528347492218018
encountered,3.4946646690368652,9.423991203308105
flood,-42.17774200439453,7.8220534324646
heading,-4.713178634643555,-42.63500213623047
separate,19.798812866210938,23.189899444580078
adding,4.343591690063477,25.129472732543945
distance,-36.863826751708984,-34.594093322753906
trip,22.313865661621094,-42.6683235168457
means,-10.669551849365234,40.105987548828125
hard,-26.6579532623291,1.0832527875900269
attack,29.899850845336914,5.987838268280029
punishment,-43.59027862548828,9.863969802856445
encouraging,-14.446406364440918,38.432186126708984
employee,10.974048614501953,-54.46575164794922
financially,-3.728266716003418,-6.798871040344238
harmful,-4.583614826202393,32.23385238647461
rural,25.318668365478516,-25.82350730895996
nearest,-10.47153377532959,-43.601993560791016
fuel,-11.228960037231445,-58.75022888183594
difference,7.726294994354248,62.305198669433594
resident,28.372196197509766,-39.540401458740234
converted,41.95887756347656,18.390161514282227
hoped,-0.806408166885376,21.06437110900879
ease,-26.694067001342773,55.165870666503906
tension,-6.71444034576416,42.773681640625
enforce,21.582111358642578,16.501087188720703
soldiers,47.689579010009766,0.9647851586341858
destination,-24.301780700683594,-19.349082946777344
traveling,22.05717658996582,-38.62659454345703
declaration,28.087194442749023,20.651472091674805
sets,-53.508087158203125,-23.16919708251953
tone,-16.6733455657959,-4.42207145690918
intimidation,-11.835932731628418,16.84438705444336
signals,-13.204052925109863,18.803184509277344
violent,29.483938217163086,7.106825828552246
expectations,-0.2326417863368988,45.36065673828125
footage,4.0990471839904785,-45.7049674987793
captured,3.625514507293701,-20.396291732788086
shows,10.309804916381836,43.619808197021484
dogs,-29.657407760620117,-54.73160934448242
pepper,-25.619253158569336,-38.6099853515625
spray,-22.25712013244629,-41.56319046020508
culture,7.981067657470703,51.938419342041016
warrior,28.693347930908203,-3.820892572402954
continues,18.333953857421875,20.319442749023438
ignore,-6.548514366149902,34.28084182739258
yes,-19.858701705932617,-7.1473259925842285
risk,-7.680773735046387,40.836063385009766
joe,43.947601318359375,-42.935916900634766
violating,20.523536682128906,15.69570541381836
suspected,2.7418622970581055,-14.24035930633545
project,21.673938751220703,-23.20550537109375
therefore,-38.37428283691406,25.303081512451172
pursued,-34.43149948120117,14.971301078796387
massive,5.587169647216797,-23.550533294677734
possession,-55.709434509277344,-5.421963691711426
joint,34.890010833740234,-22.730873107910156
ruins,-3.4119224548339844,-33.18263244628906
health,15.848421096801758,-28.553695678710938
drugs,-2.1140637397766113,-11.07334041595459
seconds,17.393102645874023,-57.45085144042969
finds,-38.46748352050781,-13.324605941772461
extensive,33.68854522705078,33.09452819824219
term,16.733427047729492,49.18159103393555
exclude,0.42579272389411926,20.863948822021484
job,-33.52199935913086,-7.079207420349121
opportunities,3.194159507751465,59.877994537353516
welfare,18.864797592163086,-25.391559600830078
housing,18.579753875732422,-25.260602951049805
expose,-25.337064743041992,11.50039005279541
stigma,-9.949344635009766,27.753984451293945
lifetime,-3.508251667022705,17.57513999938965
simple,8.03148078918457,34.86609649658203
mainstream,33.91304397583008,11.34717082977295
rarely,8.070960998535156,31.432815551757812
someone,-26.640762329101562,-6.60762882232666
possessing,-7.812034606933594,27.355512619018555
author,54.79978942871094,-28.502641677856445
wide,-4.656027793884277,-49.18253707885742
scale,15.997306823730469,-20.30325698852539
arrests,2.1444151401519775,-13.304142951965332
destroyed,-42.404510498046875,-20.51407814025879
countless,21.255136489868164,-4.847597122192383
struggle,-0.30247122049331665,58.20216369628906
dependence,-7.386763572692871,49.89356231689453
louisiana,28.799175262451172,-40.2043342590332
florida,29.911197662353516,-44.16405487060547
defense,25.35481834411621,11.18921947479248
analysis,35.37618637084961,33.24878692626953
changed,-0.7314921617507935,47.12789535522461
crack,-19.880809783935547,-36.894039154052734
cocaine,-6.936178207397461,-26.61464500427246
cried,-40.17966842651367,-6.867217540740967
knew,-29.416242599487305,-5.411160469055176
survive,-7.532043933868408,35.95702362060547
sentence,20.883350372314453,-9.429216384887695
ounce,-7.821715831756592,-1.0275239944458008
marijuana,-6.837851524353027,-26.492006301879883
thinks,-20.256664276123047,4.394994735717773
visits,25.509538650512695,-45.27052688598633
houston,29.376028060913086,-40.89793395996094
separated,-1.3723312616348267,-7.841327667236328
felony,18.83510398864746,-10.875426292419434
conviction,-17.915489196777344,46.17731857299805
meant,-25.052600860595703,2.7555620670318604
lose,-39.7333984375,3.2214481830596924
student,34.020790100097656,-26.679443359375
aid,12.971699714660645,-27.30446434020996
food,-25.087345123291016,-62.21800994873047
stamps,5.715671539306641,-35.53582763671875
relied,-26.803544998168945,22.284372329711914
realize,-5.878157138824463,37.7553825378418
matthew,8.725021362304688,4.388304233551025
hood,43.74409866333008,-32.04441833496094
addiction,-3.332326650619507,-11.859596252441406
punishing,-30.824525833129883,17.928987503051758
offered,-58.60722351074219,12.378335952758789
sentenced,20.118579864501953,-11.723670959472656
laboratory,2.983844757080078,15.197275161743164
trace,8.317758560180664,9.19089126586914
prior,18.90943145751953,10.155077934265137
related,18.23195457458496,40.749595642089844
friends,14.715030670166016,-43.7055778503418
tremendous,-10.969016075134277,48.96989440917969
richard,51.037864685058594,-36.512123107910156
nixon,45.2100944519043,-27.378231048583984
rates,21.340543746948242,-0.2620493173599243
significantly,8.138748168945312,16.643630981445312
declined,25.66437530517578,-10.64946174621582
tends,-3.501776695251465,43.89822769165039
underground,21.384267807006836,-28.74828338623047
engage,-9.734152793884277,35.780494689941406
commonly,30.758134841918945,30.191131591796875
nine,6.72523832321167,-62.51201248168945
nationwide,29.668149948120117,-18.956371307373047
primarily,13.904165267944336,22.886106491088867
combat,23.345874786376953,4.9943389892578125
distribution,20.45392417907715,-22.561452865600586
combined,7.28739070892334,15.767352104187012
lower,0.9704801440238953,-2.2504498958587646
adults,-4.376377582550049,-18.02947998046875
montana,22.987321853637695,-31.65234375
vermont,24.75507354736328,-44.45498275756836
manhattan,-7.267347812652588,-43.57826614379883
racially,14.864343643188477,25.350435256958008
disparate,15.390504837036133,14.247916221618652
census,31.086488723754883,-5.235971450805664
collect,9.23832893371582,-30.676555633544922
bars,-9.729036331176758,-45.290740966796875
spend,2.432234287261963,-23.430233001708984
burdened,-47.57229995727539,-6.912631034851074
debt,11.2361478805542,-31.158443450927734
imposed,-8.403419494628906,37.728824615478516
fines,10.751054763793945,-28.4965877532959
fees,10.739815711975098,-28.666704177856445
clearly,18.31794548034668,38.19101333618164
handful,-5.098403453826904,-8.616913795471191
invest,13.859150886535645,-28.47755241394043
decrease,8.87568473815918,12.314023971557617
voluntary,2.1227915287017822,50.99467086791992
struggling,-32.991580963134766,0.49075254797935486
approaches,8.157410621643066,40.3062629699707
until,-12.546725273132324,20.704296112060547
achieved,-12.836352348327637,45.854408264160156
minimize,-12.965002059936523,25.840850830078125
waste,1.4478219747543335,-22.49835968017578
effective,3.4134600162506104,58.05113220214844
strategies,3.3952412605285645,57.835243225097656
https,65.6808853149414,2.6989526748657227
www,69.8299789428711,-1.4416592121124268
please,-27.305728912353516,6.235293388366699
http,69.80928039550781,-1.4679434299468994
quotes,32.285282135009766,37.8706169128418
person,-47.91171646118164,25.007068634033203
employment,18.967344284057617,-25.17333984375
underclass,-0.5511701703071594,-5.538227081298828
fixed,-25.796669006347656,-18.9520320892334
anymore,-22.259082794189453,-7.373386859893799
contact,5.3106489181518555,23.468994140625
waiting,-26.190696716308594,-14.616985321044922
everybody,-26.730247497558594,-7.937341690063477
else,-23.658843994140625,4.98704195022583
basically,-20.47031593322754,1.308271884918213
happens,-18.95984649658203,-0.8375430107116699
affects,-4.984385013580322,31.362205505371094
parish,30.798336029052734,-34.116790771484375
hundred,5.691588401794434,-62.292667388916016
absent,-34.00104904174805,23.641759872436523
caught,-19.4970760345459,-33.41669845581055
street,27.03276824951172,-47.75790786743164
homeless,-3.956615447998047,-56.27983474731445
gates,-0.9000668525695801,-34.42984390258789
charlie,41.181968688964844,-39.01131057739258
west,21.9362850189209,-35.80876541137695
defining,11.634642601013184,39.45130157470703
stuff,-22.163026809692383,-6.921439170837402
card,6.330014705657959,-43.0489387512207
thought,-23.723791122436523,-5.7191667556762695
memory,-44.47782516479492,-4.722574710845947
friend,40.13338851928711,-44.221717834472656
cards,6.274301528930664,-43.01663589477539
threw,-15.419553756713867,-40.58292770385742
impose,-8.66939926147461,36.62141036987305
ruin,-40.4906120300293,6.422039985656738
pay,12.14610767364502,-32.148067474365234
rebuilding,2.8634159564971924,-29.48247528076172
besides,-0.8961111903190613,-22.129343032836914
future,-9.04858112335205,42.5873908996582
bishop,51.40592575073242,-9.631288528442383
harris,41.25617980957031,-31.69698715209961
straw,-22.665599822998047,-38.520992279052734
wright,46.43867111206055,-33.87776565551758
pleading,-28.80110740661621,22.361623764038086
controlled,-3.854235887527466,45.488685607910156
substance,-54.72453308105469,-6.398545265197754
pipe,-20.684223175048828,-38.88420486450195
burns,-43.11149978637695,-29.9575138092041
courtroom,22.347341537475586,-9.792899131774902
wind,-40.86949920654297,-33.21299743652344
knocked,-14.30492877960205,-40.918819427490234
shower,-21.39319610595703,-52.838294982910156
bathroom,-16.06893539428711,-52.042938232421875
afraid,-29.340120315551758,-3.4539451599121094
verdict,21.471952438354492,-9.22092056274414
faced,-7.312004089355469,21.065887451171875
minimum,11.245361328125,-27.262123107910156
recognition,-0.03533439710736275,53.55609893798828
partnership,15.003008842468262,15.89193058013916
also,5.947665214538574,34.5093879699707
finding,-9.113753318786621,39.53883361816406
attending,33.82242202758789,-21.136804580688477
accuracy,9.877575874328613,34.34748077392578
explains,21.97599220275879,39.20625305175781
driver,-7.250433444976807,-47.77429962158203
photos,4.133672714233398,-45.67240524291992
basic,15.266273498535156,47.530818939208984
permanently,-7.49881649017334,-8.5255126953125
enforcing,20.508907318115234,15.768072128295898
websites,50.623409271240234,-16.45193099975586
age,-2.866647720336914,-18.569204330444336
obscene,7.037832736968994,-13.402094841003418
material,-25.14138412475586,58.58039855957031
deemed,2.1652672290802,19.46695899963379
brian,44.41245651245117,-34.77415466308594
jackson,51.004539489746094,-38.451690673828125
granted,-7.532557487487793,40.43254852294922
preliminary,12.23515510559082,16.250770568847656
injunction,-26.0480899810791,21.025001525878906
garden,-35.718685150146484,-49.208675384521484
shop,-15.105907440185547,-54.40460968017578
stewart,42.07386016845703,-33.66061019897461
defend,16.680179595947266,5.860814571380615
books,54.72962951660156,-19.934677124023438
gravity,-17.600141525268555,34.343017578125
magazine,53.43121337890625,-22.007123947143555
comic,39.203372955322266,-25.26160430908203
fund,13.874530792236328,-30.578956604003906
enacted,14.4877290725708,18.13200569152832
h,57.919551849365234,8.879175186157227
b,59.18064498901367,4.343519687652588
entity,4.606683731079102,45.55744552612305
shall,-46.05696105957031,18.671226501464844
eighteen,6.900216579437256,-60.99749755859375
older,-3.102952241897583,-19.804481506347656
fine,-14.068673133850098,-22.280956268310547
lie,-49.605289459228516,32.79907989501953
publishers,49.381004333496094,-22.17634391784668
either,-2.7402334213256836,32.61151123046875
button,66.62227630615234,-6.764549732208252
thereby,-38.36486053466797,23.883419036865234
ages,27.84613609313965,30.07426643371582
magazines,51.08192825317383,-15.946081161499023
defined,13.047562599182129,39.74772262573242
adequately,0.10039226710796356,21.503036499023438
businesses,18.765350341796875,-24.137046813964844
prohibits,19.718475341796875,15.978410720825195
creates,-7.086154460906982,50.301490783691406
effect,-5.113133907318115,58.195064544677734
victory,-11.313570022583008,66.70345306396484
tom,44.1473274230957,-42.869258880615234
owner,10.938918113708496,-54.4974479675293
forcing,17.54892349243164,8.210533142089844
visited,25.575315475463867,-45.63473892211914
relieved,-35.54875564575195,-2.1495113372802734
